Date,PX_LAST
2013/12/30,2411.38
2013/12/31,2407.75
2014/1/2,2412.84
2014/1/3,2412.77
2014/1/6,2419.03
2014/1/7,2421.84
2014/1/8,2413.12
2014/1/9,2417.64
2014/1/10,2432.03
2014/1/13,2436.82
2014/1/14,2429.87
2014/1/15,2428.87
2014/1/16,2434.2
2014/1/17,2436.56
2014/1/21,2438.07
2014/1/22,2432.69
2014/1/23,2442.66
2014/1/24,2441.83
2014/1/27,2438.22
2014/1/28,2442.32
2014/1/29,2451.54
2014/1/30,2448.48
2014/1/31,2451.39
2014/2/3,2463.96
2014/2/4,2456.14
2014/2/5,2449.95
2014/2/6,2448.11
2014/2/7,2454.16
2014/2/10,2454.93
2014/2/11,2451.72
2014/2/12,2447.55
2014/2/13,2456.45
2014/2/14,2455.77
2014/2/18,2461.78
2014/2/19,2458.59
2014/2/20,2455.12
2014/2/21,2459.71
2014/2/24,2458.17
2014/2/25,2466.31
2014/2/26,2471.62
2014/2/27,2477.28
2014/2/28,2476.88
2014/3/3,2482.8
2014/3/4,2472.53
2014/3/5,2471.65
2014/3/6,2464.53
2014/3/7,2455.97
2014/3/10,2456.31
2014/3/11,2458.84
2014/3/12,2463.13
2014/3/13,2473.48
2014/3/14,2473.33
2014/3/17,2466.35
2014/3/18,2469.04
2014/3/19,2459.16
2014/3/20,2460.68
2014/3/21,2468.26
2014/3/24,2471.82
2014/3/25,2473.33
2014/3/26,2480.46
2014/3/27,2485.13
2014/3/28,2479.84
2014/3/31,2478.53
2014/4/1,2475.02
2014/4/2,2469.34
2014/4/3,2473.52
2014/4/4,2483.84
2014/4/7,2489.33
2014/4/8,2491.03
2014/4/9,2491.59
2014/4/10,2502.33
2014/4/11,2504.01
2014/4/14,2501.95
2014/4/15,2504.72
2014/4/16,2504.47
2014/4/17,2494.16
2014/4/21,2494.32
2014/4/22,2495.85
2014/4/23,2502.43
2014/4/24,2503.11
2014/4/25,2506.14
2014/4/28,2504.74
2014/4/29,2501.35
2014/4/30,2508.22
2014/5/1,2516.5
2014/5/2,2520
2014/5/5,2515.87
2014/5/6,2519.51
2014/5/7,2518.49
2014/5/8,2520.24
2014/5/9,2515.94
2014/5/12,2512.68
2014/5/13,2518.13
2014/5/14,2530.13
2014/5/15,2535.78
2014/5/16,2532.62
2014/5/19,2529.94
2014/5/20,2533.45
2014/5/21,2526.91
2014/5/22,2524.13
2014/5/23,2528.85
2014/5/27,2533.91
2014/5/28,2546.66
2014/5/29,2543.93
2014/5/30,2542.51
2014/6/2,2531.31
2014/6/3,2522.81
2014/6/4,2521.59
2014/6/5,2525.1
2014/6/6,2525.35
2014/6/9,2524.3
2014/6/10,2521.64
2014/6/11,2521.43
2014/6/12,2530.82
2014/6/13,2528.22
2014/6/16,2529.74
2014/6/17,2521.82
2014/6/18,2527.48
2014/6/19,2526.15
2014/6/20,2527.33
2014/6/23,2528.99
2014/6/24,2535.42
2014/6/25,2539.37
2014/6/26,2545.02
2014/6/27,2541.52
2014/6/30,2544.49
2014/7/1,2537.1
2014/7/2,2527.02
2014/7/3,2524.55
2014/7/7,2530.92
2014/7/8,2538.99
2014/7/9,2542.14
2014/7/10,2541.41
2014/7/11,2544.84
2014/7/14,2541.01
2014/7/15,2541.31
2014/7/16,2543.34
2014/7/17,2552
2014/7/18,2549.34
2014/7/21,2551.24
2014/7/22,2553.8
2014/7/23,2554.17
2014/7/24,2547.71
2014/7/25,2555.22
2014/7/28,2552.06
2014/7/29,2557.51
2014/7/30,2543.47
2014/7/31,2543.07
2014/8/1,2546.98
2014/8/4,2548.5
2014/8/5,2549.63
2014/8/6,2548.61
2014/8/7,2556.34
2014/8/8,2555.72
2014/8/11,2556.17
2014/8/12,2551.89
2014/8/13,2556.75
2014/8/14,2562.7
2014/8/15,2572.03
2014/8/18,2563.01
2014/8/19,2560.31
2014/8/20,2558.66
2014/8/21,2563.72
2014/8/22,2566.2
2014/8/25,2569.35
2014/8/26,2569.04
2014/8/27,2575.99
2014/8/28,2581.01
2014/8/29,2579.75
2014/9/2,2567.01
2014/9/3,2568.75
2014/9/4,2560.67
2014/9/5,2557.43
2014/9/8,2557.79
2014/9/9,2553.11
2014/9/10,2545.75
2014/9/11,2546.98
2014/9/12,2533.86
2014/9/15,2536.56
2014/9/16,2535.99
2014/9/17,2533.91
2014/9/18,2532.72
2014/9/19,2540.99
2014/9/22,2544.13
2014/9/23,2548.16
2014/9/24,2541.46
2014/9/25,2549.58
2014/9/26,2543.21
2014/9/29,2546.23
2014/9/30,2542.53
2014/10/1,2560.42
2014/10/2,2555.47
2014/10/3,2558.79
2014/10/6,2563.68
2014/10/7,2574.97
2014/10/8,2576.08
2014/10/9,2575.83
2014/10/10,2576.95
2014/10/14,2588.98
2014/10/15,2603.38
2014/10/16,2588.22
2014/10/17,2586.95
2014/10/20,2590
2014/10/21,2588.78
2014/10/22,2585.42
2014/10/23,2576.91
2014/10/24,2577.01
2014/10/27,2579.92
2014/10/28,2575.78
2014/10/29,2571.49
2014/10/30,2573.25
2014/10/31,2568.56
2014/11/3,2566.38
2014/11/4,2565.89
2014/11/5,2564.16
2014/11/6,2559.98
2014/11/7,2568.54
2014/11/10,2561.32
2014/11/12,2561.54
2014/11/13,2561.87
2014/11/14,2565.04
2014/11/17,2561.9
2014/11/18,2558.65
2014/11/19,2552.84
2014/11/20,2556.12
2014/11/21,2564.24
2014/11/24,2568.51
2014/11/25,2577.85
2014/11/26,2581.58
2014/11/28,2585.87
2014/12/1,2578.67
2014/12/2,2567.36
2014/12/3,2567.98
2014/12/4,2573.22
2014/12/5,2566.07
2014/12/8,2575.25
2014/12/9,2577.21
2014/12/10,2582.6
2014/12/11,2579.58
2014/12/12,2588.46
2014/12/15,2584
2014/12/16,2583.29
2014/12/17,2575.07
2014/12/18,2573.57
2014/12/19,2580.83
2014/12/22,2585.58
2014/12/23,2570.2
2014/12/24,2572.59
2014/12/26,2575.67
2014/12/29,2583.14
2014/12/30,2585.64
2014/12/31,2587.44
2015/1/2,2596.58
2015/1/5,2607.69
2015/1/6,2618.48
2015/1/7,2621.04
2015/1/8,2612
2015/1/9,2619.59
2015/1/12,2628.97
2015/1/13,2630.52
2015/1/14,2633.95
2015/1/15,2643.19
2015/1/16,2633.03
2015/1/20,2638.25
2015/1/21,2631.56
2015/1/22,2628.6
2015/1/23,2643.57
2015/1/26,2642.35
2015/1/27,2642.73
2015/1/28,2660.19
2015/1/29,2653.12
2015/1/30,2665.94
2015/2/2,2666.55
2015/2/3,2650.42
2015/2/4,2650.51
2015/2/5,2647.61
2015/2/6,2631.24
2015/2/9,2630.91
2015/2/10,2625.5
2015/2/11,2626.5
2015/2/12,2628.07
2015/2/13,2621.85
2015/2/17,2604.12
2015/2/18,2619.58
2015/2/19,2615.45
2015/2/20,2614.44
2015/2/23,2628.75
2015/2/24,2641.05
2015/2/25,2644.77
2015/2/26,2637.59
2015/2/27,2638.92
2015/3/2,2624.79
2015/3/3,2620.43
2015/3/4,2620.79
2015/3/5,2623.59
2015/3/6,2602.21
2015/3/9,2610.31
2015/3/10,2619.16
2015/3/11,2621.77
2015/3/12,2622.66
2015/3/13,2618.89
2015/3/16,2618.15
2015/3/17,2622.25
2015/3/18,2640.72
2015/3/19,2637.77
2015/3/20,2645.39
2015/3/23,2646.96
2015/3/24,2653.87
2015/3/25,2646.26
2015/3/26,2630.8
2015/3/27,2644.62
2015/3/30,2642.11
2015/3/31,2647.34
2015/4/1,2659.59
2015/4/2,2653.76
2015/4/3,2664.46
2015/4/6,2653.53
2015/4/7,2660.44
2015/4/8,2662.54
2015/4/9,2650.8
2015/4/10,2652.96
2015/4/13,2655.2
2015/4/14,2659.89
2015/4/15,2659.91
2015/4/16,2662.49
2015/4/17,2667.59
2015/4/20,2659.28
2015/4/21,2657.85
2015/4/22,2647.74
2015/4/23,2652.85
2015/4/24,2657.49
2015/4/27,2656.92
2015/4/28,2645.78
2015/4/29,2631.75
2015/4/30,2628.8
2015/5/1,2615.78
2015/5/4,2611.58
2015/5/5,2605.4
2015/5/6,2594.28
2015/5/7,2603.42
2015/5/8,2608.83
2015/5/11,2588.17
2015/5/12,2590.73
2015/5/13,2587.06
2015/5/14,2592.89
2015/5/15,2611.07
2015/5/18,2596.62
2015/5/19,2589.96
2015/5/20,2588.24
2015/5/21,2597.75
2015/5/22,2589.5
2015/5/26,2607.07
2015/5/27,2607.23
2015/5/28,2607.01
2015/5/29,2611.64
2015/6/1,2591.16
2015/6/2,2579.59
2015/6/3,2567.67
2015/6/4,2579.93
2015/6/5,2565.72
2015/6/8,2569.47
2015/6/9,2561.03
2015/6/10,2550.75
2015/6/11,2566.75
2015/6/12,2565.38
2015/6/15,2567.07
2015/6/16,2571.51
2015/6/17,2571.85
2015/6/18,2563.47
2015/6/19,2576.78
2015/6/22,2562.15
2015/6/23,2555.08
2015/6/24,2562.58
2015/6/25,2559.58
2015/6/26,2546.5
2015/6/29,2562.08
2015/6/30,2563.64
2015/7/1,2553.52
2015/7/2,2558.91
2015/7/6,2576.16
2015/7/7,2583.24
2015/7/8,2587.22
2015/7/9,2570.45
2015/7/10,2552.56
2015/7/13,2552.5
2015/7/14,2554.98
2015/7/15,2561.94
2015/7/16,2562.62
2015/7/17,2565.67
2015/7/20,2560.34
2015/7/21,2564.93
2015/7/22,2568.01
2015/7/23,2575.35
2015/7/24,2573.43
2015/7/27,2576.1
2015/7/28,2573.38
2015/7/29,2570.09
2015/7/30,2574.18
2015/7/31,2580.95
2015/8/3,2589.56
2015/8/4,2580.62
2015/8/5,2571.18
2015/8/6,2574.28
2015/8/7,2582.68
2015/8/10,2572.06
2015/8/11,2586.64
2015/8/12,2581.54
2015/8/13,2573.39
2015/8/14,2574.06
2015/8/17,2582.85
2015/8/18,2574.26
2015/8/19,2582.83
2015/8/20,2587.94
2015/8/21,2590.05
2015/8/24,2590.39
2015/8/25,2567.49
2015/8/26,2559.79
2015/8/27,2568.04
2015/8/28,2565.76
2015/8/31,2565.67
2015/9/1,2567.89
2015/9/2,2565.32
2015/9/3,2572.39
2015/9/4,2580.6
2015/9/8,2571.24
2015/9/9,2578.85
2015/9/10,2571.69
2015/9/11,2577.5
2015/9/14,2577.53
2015/9/15,2559.76
2015/9/16,2559.11
2015/9/17,2575.82
2015/9/18,2590.32
2015/9/21,2575.56
2015/9/22,2589.61
2015/9/23,2587.02
2015/9/24,2588.65
2015/9/25,2579.93
2015/9/28,2588.04
2015/9/29,2586.49
2015/9/30,2584.8
2015/10/1,2585.18
2015/10/2,2592.39
2015/10/5,2584.51
2015/10/6,2592.69
2015/10/7,2594.39
2015/10/8,2587.2
2015/10/9,2592.38
2015/10/13,2598.41
2015/10/14,2609.96
2015/10/15,2601.5
2015/10/16,2603.26
2015/10/19,2603.52
2015/10/20,2597.7
2015/10/21,2608.19
2015/10/22,2612.47
2015/10/23,2607.14
2015/10/26,2614.2
2015/10/27,2616.91
2015/10/28,2606.77
2015/10/29,2592.27
2015/10/30,2595.6
2015/11/2,2591.26
2015/11/3,2586.18
2015/11/4,2586.77
2015/11/5,2584.85
2015/11/6,2571.32
2015/11/9,2571.67
2015/11/10,2574.5
2015/11/12,2572.78
2015/11/13,2577.24
2015/11/16,2576.29
2015/11/17,2580.79
2015/11/18,2580.47
2015/11/19,2585.67
2015/11/20,2583.42
2015/11/23,2585.6
2015/11/24,2585.65
2015/11/25,2587.49
2015/11/27,2588.27
2015/11/30,2589.92
2015/12/1,2602.04
2015/12/2,2600.35
2015/12/3,2574.15
2015/12/4,2585.27
2015/12/7,2594.14
2015/12/8,2586.73
2015/12/9,2590.39
2015/12/10,2584.87
2015/12/11,2595.6
2015/12/14,2573.56
2015/12/15,2567.05
2015/12/16,2565.07
2015/12/17,2574.83
2015/12/18,2577.88
2015/12/21,2576.29
2015/12/22,2569.89
2015/12/23,2566.74
2015/12/24,2570.91
2015/12/28,2575.3
2015/12/29,2560.93
2015/12/30,2564.12
2015/12/31,2569.73
2016/1/4,2572.39
2016/1/5,2571.35
2016/1/6,2583.04
2016/1/7,2582.2
2016/1/8,2585.65
2016/1/11,2579.56
2016/1/12,2588.38
2016/1/13,2591.14
2016/1/14,2577.26
2016/1/15,2582.32
2016/1/19,2579.31
2016/1/20,2576.03
2016/1/21,2567.28
2016/1/22,2569.53
2016/1/25,2571.36
2016/1/26,2572.4
2016/1/27,2570.32
2016/1/28,2570.23
2016/1/29,2578.84
2016/2/1,2570.02
2016/2/2,2582.9
2016/2/3,2576.48
2016/2/4,2578.91
2016/2/5,2581.82
2016/2/8,2593.68
2016/2/9,2586.69
2016/2/10,2591.39
2016/2/11,2588.83
2016/2/12,2573.29
2016/2/16,2572.61
2016/2/17,2567.32
2016/2/18,2582.72
2016/2/19,2584.88
2016/2/22,2586.05
2016/2/23,2591.52
2016/2/24,2590.07
2016/2/25,2600.64
2016/2/26,2593.08
2016/2/29,2599.67
2016/3/1,2588.83
2016/3/2,2593.11
2016/3/3,2600.36
2016/3/4,2597.54
2016/3/7,2601.46
2016/3/8,2614.44
2016/3/9,2607.91
2016/3/10,2608.39
2016/3/11,2610.92
2016/3/14,2622.6
2016/3/15,2624.46
2016/3/16,2628.15
2016/3/17,2637.1
2016/3/18,2646.14
2016/3/21,2640.42
2016/3/22,2644.22
2016/3/23,2657.8
2016/3/24,2651.6
2016/3/28,2656.12
2016/3/29,2664.92
2016/3/30,2662.77
2016/3/31,2671.78
2016/4/1,2670.59
2016/4/4,2674.95
2016/4/5,2684.66
2016/4/6,2680.71
2016/4/7,2693.05
2016/4/8,2685.97
2016/4/11,2687.16
2016/4/12,2680.96
2016/4/13,2688.5
2016/4/14,2687.79
2016/4/15,2695.27
2016/4/18,2692.09
2016/4/19,2696.44
2016/4/20,2689.85
2016/4/21,2691.83
2016/4/22,2692.31
2016/4/25,2690.67
2016/4/26,2687.78
2016/4/27,2700.26
2016/4/28,2703.17
2016/4/29,2708.36
2016/5/2,2700.32
2016/5/3,2709.57
2016/5/4,2709.22
2016/5/5,2715.07
2016/5/6,2707.99
2016/5/9,2709.34
2016/5/10,2710.79
2016/5/11,2715.88
2016/5/12,2708.43
2016/5/13,2718.37
2016/5/16,2709.36
2016/5/17,2709.56
2016/5/18,2688.63
2016/5/19,2695.91
2016/5/20,2694.1
2016/5/23,2695.14
2016/5/24,2693.31
2016/5/25,2694.26
2016/5/26,2705.83
2016/5/27,2704.26
2016/5/31,2706.27
2016/6/1,2704.25
2016/6/2,2710.75
2016/6/3,2727.6
2016/6/6,2724.9
2016/6/7,2729.24
2016/6/8,2733.57
2016/6/9,2739.69
2016/6/10,2743.66
2016/6/13,2744.15
2016/6/14,2739.07
2016/6/15,2742.25
2016/6/16,2746.9
2016/6/17,2738.74
2016/6/20,2737.78
2016/6/21,2735.23
2016/6/22,2738
2016/6/23,2732.61
2016/6/24,2744.94
2016/6/27,2764.28
2016/6/28,2766.1
2016/6/29,2768.82
2016/6/30,2767.19
2016/7/1,2778.15
2016/7/5,2798.57
2016/7/6,2794.96
2016/7/7,2800.97
2016/7/8,2808.98
2016/7/11,2804
2016/7/12,2795.7
2016/7/13,2806.5
2016/7/14,2795.94
2016/7/15,2785.76
2016/7/18,2787.69
2016/7/19,2792.57
2016/7/20,2789.58
2016/7/21,2793.58
2016/7/22,2794.13
2016/7/25,2793.24
2016/7/26,2792.4
2016/7/27,2800.06
2016/7/28,2798.9
2016/7/29,2807.62
2016/8/1,2797.84
2016/8/2,2787.29
2016/8/3,2786.01
2016/8/4,2795.84
2016/8/5,2785.46
2016/8/8,2789.87
2016/8/9,2799.61
2016/8/10,2807.78
2016/8/11,2795.41
2016/8/12,2807.14
2016/8/15,2800.97
2016/8/16,2799.26
2016/8/17,2804.48
2016/8/18,2810.12
2016/8/19,2804.67
2016/8/22,2813.69
2016/8/23,2814.2
2016/8/24,2814.02
2016/8/25,2810.12
2016/8/26,2800.98
2016/8/29,2815.66
2016/8/30,2813.48
2016/8/31,2813.12
2016/9/1,2812.47
2016/9/2,2806.6
2016/9/6,2816.21
2016/9/7,2815.28
2016/9/8,2798.66
2016/9/9,2786.61
2016/9/12,2783.75
2016/9/13,2771.34
2016/9/14,2778.6
2016/9/15,2777.05
2016/9/16,2778.17
2016/9/19,2781.21
2016/9/20,2784.77
2016/9/21,2789.89
2016/9/22,2799.93
2016/9/23,2804.52
2016/9/26,2807.66
2016/9/27,2813.65
2016/9/28,2812.18
2016/9/29,2815.75
2016/9/30,2806.15
2016/10/3,2805.59
2016/10/4,2794.71
2016/10/5,2791.33
2016/10/6,2790.6
2016/10/7,2792.94
2016/10/11,2790.76
2016/10/12,2788.94
2016/10/13,2797.61
2016/10/14,2789.67
2016/10/17,2796.35
2016/10/18,2800.84
2016/10/19,2802.7
2016/10/20,2803.58
2016/10/21,2803.75
2016/10/24,2800.14
2016/10/25,2800.56
2016/10/26,2792.6
2016/10/27,2783.03
2016/10/28,2781.25
2016/10/31,2783.32
2016/11/1,2783.69
2016/11/2,2783.97
2016/11/3,2780.94
2016/11/4,2784.88
2016/11/7,2781.43
2016/11/8,2777.18
2016/11/9,2741.57
2016/11/10,2739.64
2016/11/14,2722.05
2016/11/15,2722.75
2016/11/16,2726.49
2016/11/17,2717.38
2016/11/18,2706.45
2016/11/21,2706.87
2016/11/22,2708.77
2016/11/23,2705.01
2016/11/25,2703.4
2016/11/28,2711.64
2016/11/29,2716.96
2016/11/30,2708.65
2016/12/1,2697.86
2016/12/2,2706.88
2016/12/5,2709.11
2016/12/6,2707.96
2016/12/7,2718.18
2016/12/8,2710.99
2016/12/9,2699.04
2016/12/12,2700.2
2016/12/13,2703.43
2016/12/14,2698.38
2016/12/15,2691.42
2016/12/16,2689.84
2016/12/19,2701.16
2016/12/20,2698.06
2016/12/21,2704.07
2016/12/22,2704.33
2016/12/23,2706.94
2016/12/27,2704.4
2016/12/28,2714.06
2016/12/29,2719.21
2016/12/30,2726.78
2017/1/3,2727.96
2017/1/4,2730.16
2017/1/5,2745.21
2017/1/6,2735.61
2017/1/9,2743.33
2017/1/10,2742.05
2017/1/11,2743.85
2017/1/12,2745.01
2017/1/13,2742.45
2017/1/17,2752.73
2017/1/18,2741.37
2017/1/19,2730.81
2017/1/20,2730.89
2017/1/23,2742.8
2017/1/24,2731.74
2017/1/25,2723.61
2017/1/26,2727.92
2017/1/27,2733.45
2017/1/30,2731.99
2017/1/31,2735.18
2017/2/1,2731.46
2017/2/2,2732.55
2017/2/3,2729.23
2017/2/6,2742.51
2017/2/7,2747.55
2017/2/8,2754.85
2017/2/9,2745.49
2017/2/10,2743.99
2017/2/13,2742.58
2017/2/14,2738.26
2017/2/15,2733.74
2017/2/16,2742.51
2017/2/17,2746.32
2017/2/21,2746.47
2017/2/22,2750.3
2017/2/23,2756.19
2017/2/24,2769.52
2017/2/27,2763.31
2017/2/28,2766.55
2017/3/1,2750.04
2017/3/2,2746.4
2017/3/3,2747.46
2017/3/6,2748.12
2017/3/7,2742.5
2017/3/8,2732.07
2017/3/9,2720.65
2017/3/10,2723.37
2017/3/13,2719.72
2017/3/14,2719.94
2017/3/15,2736.46
2017/3/16,2735
2017/3/17,2738.35
2017/3/20,2744.65
2017/3/21,2751.39
2017/3/22,2757.24
2017/3/23,2754.36
2017/3/24,2758.1
2017/3/27,2762.49
2017/3/28,2757.09
2017/3/29,2762.13
2017/3/30,2757.17
2017/3/31,2760.12
2017/4/3,2769.05
2017/4/4,2768.06
2017/4/5,2768.37
2017/4/6,2770.51
2017/4/7,2766.67
2017/4/10,2770.63
2017/4/11,2782.21
2017/4/12,2782.45
2017/4/13,2791.97
2017/4/17,2788.71
2017/4/18,2800.83
2017/4/19,2797.49
2017/4/20,2789.98
2017/4/21,2792.21
2017/4/24,2787.31
2017/4/25,2779.1
2017/4/26,2783.13
2017/4/27,2786.32
2017/4/28,2789.61
2017/5/1,2782.23
2017/5/2,2788.62
2017/5/3,2788.68
2017/5/4,2781.41
2017/5/5,2783.07
2017/5/8,2780.07
2017/5/9,2777.23
2017/5/10,2779.15
2017/5/11,2781.68
2017/5/12,2793.6
2017/5/15,2794.76
2017/5/16,2797.35
2017/5/17,2815.98
2017/5/18,2810.78
2017/5/19,2810.45
2017/5/22,2810.78
2017/5/23,2805.42
2017/5/24,2807.7
2017/5/25,2810.17
2017/5/26,2810.96
2017/5/30,2818.11
2017/5/31,2821.68
2017/6/1,2819.35
2017/6/2,2830.37
2017/6/5,2826.72
2017/6/6,2832.97
2017/6/7,2827.79
2017/6/8,2824.96
2017/6/9,2824.92
2017/6/12,2823.17
2017/6/13,2825.24
2017/6/14,2840.51
2017/6/15,2837.29
2017/6/16,2838.86
2017/6/19,2836.21
2017/6/20,2844.16
2017/6/21,2844.82
2017/6/22,2845.14
2017/6/23,2847.58
2017/6/26,2851.37
2017/6/27,2842.71
2017/6/28,2839.88
2017/6/29,2834.3
2017/6/30,2830.31
2017/7/3,2824.66
2017/7/5,2828.16
2017/7/6,2822.74
2017/7/7,2819.41
2017/7/10,2824.7
2017/7/11,2826.52
2017/7/12,2834.32
2017/7/13,2831.11
2017/7/14,2836.04
2017/7/17,2840.58
2017/7/18,2849.6
2017/7/19,2850.62
2017/7/20,2852.56
2017/7/21,2859.37
2017/7/24,2855.5
2017/7/25,2842.34
2017/7/26,2850.29
2017/7/27,2846
2017/7/28,2851.66
2017/7/31,2851.01
2017/8/1,2859.74
2017/8/2,2858.63
2017/8/3,2863.75
2017/8/4,2855.19
2017/8/7,2856.03
2017/8/8,2848.69
2017/8/9,2851.71
2017/8/10,2853.28
2017/8/11,2852.59
2017/8/14,2851.94
2017/8/15,2846.09
2017/8/16,2854.64
2017/8/17,2859.12
2017/8/18,2858.54
2017/8/21,2861.44
2017/8/22,2856.57
2017/8/23,2864.27
2017/8/24,2860.68
2017/8/25,2864.9
2017/8/28,2867.19
2017/8/29,2868.57
2017/8/30,2868.15
2017/8/31,2873.15
2017/9/1,2866.68
2017/9/5,2882.35
2017/9/6,2873.7
2017/9/7,2881.89
2017/9/8,2879.67
2017/9/11,2869.14
2017/9/12,2864
2017/9/13,2862.05
2017/9/14,2864.91
2017/9/15,2866.8
2017/9/18,2864.32
2017/9/19,2865.26
2017/9/20,2862.29
2017/9/21,2863.71
2017/9/22,2866.25
2017/9/25,2875.06
2017/9/26,2874.43
2017/9/27,2861.68
2017/9/28,2865.36
2017/9/29,2868.16
2017/10/2,2869.24
2017/10/3,2872.66
2017/10/4,2872.63
2017/10/5,2869.85
2017/10/6,2867.35
2017/10/10,2873.54
2017/10/11,2873.39
2017/10/12,2875.99
2017/10/13,2884.47
2017/10/16,2880.77
2017/10/17,2883.27
2017/10/18,2876.32
2017/10/19,2880.58
2017/10/20,2872.3
2017/10/23,2876.3
2017/10/24,2872.56
2017/10/25,2865.85
2017/10/26,2865.47
2017/10/27,2870.5
2017/10/30,2881.79
2017/10/31,2879.74
2017/11/1,2880.42
2017/11/2,2884.09
2017/11/3,2884.21
2017/11/6,2887.02
2017/11/7,2887.01
2017/11/8,2883.3
2017/11/9,2878
2017/11/10,2863.34
2017/11/13,2864.22
2017/11/14,2866.39
2017/11/15,2872.04
2017/11/16,2869.93
2017/11/17,2872.99
2017/11/20,2873.08
2017/11/21,2878.97
2017/11/22,2886.99
2017/11/24,2884.64
2017/11/27,2886.7
2017/11/28,2886.61
2017/11/29,2879.29
2017/11/30,2875.55
2017/12/1,2887.39
2017/12/4,2886.3
2017/12/5,2892.76
2017/12/6,2896.44
2017/12/7,2886.89
2017/12/8,2887.3
2017/12/11,2888.34
2017/12/12,2887.4
2017/12/13,2898.56
2017/12/14,2901.61
2017/12/15,2903.16
2017/12/18,2895.91
2017/12/19,2882.37
2017/12/20,2875.49
2017/12/21,2882.06
2017/12/22,2881.07
2017/12/26,2886.91
2017/12/27,2899.49
2017/12/28,2897.54
2017/12/29,2901.78
2018/1/2,2888.75
2018/1/3,2893.38
2018/1/4,2892.44
2018/1/5,2889.56
2018/1/8,2890.62
2018/1/9,2881.28
2018/1/10,2883.22
2018/1/11,2889.41
2018/1/12,2889.52
2018/1/16,2892.71
2018/1/17,2886.7
2018/1/18,2879.66
2018/1/19,2873.64
2018/1/22,2870.14
2018/1/23,2876.85
2018/1/24,2872.61
2018/1/25,2883.48
2018/1/26,2878.84
2018/1/29,2875.57
2018/1/30,2869.38
2018/1/31,2874.04
2018/2/1,2865.65
2018/2/2,2850.95
2018/2/5,2858.14
2018/2/6,2857.35
2018/2/7,2846.64
2018/2/8,2840.89
2018/2/9,2835.48
2018/2/12,2832.81
2018/2/13,2827.63
2018/2/14,2817.63
2018/2/15,2826.18
2018/2/16,2829.26
2018/2/20,2825.95
2018/2/21,2816.13
2018/2/22,2820.08
2018/2/23,2826.45
2018/2/26,2829.57
2018/2/27,2821.74
2018/2/28,2827.38
2018/3/1,2831.35
2018/3/2,2820.12
2018/3/5,2818.75
2018/3/6,2822.47
2018/3/7,2819.17
2018/3/8,2822.14
2018/3/9,2815.78
2018/3/12,2818.53
2018/3/13,2819.87
2018/3/14,2824.62
2018/3/15,2822.23
2018/3/16,2820.44
2018/3/19,2820.79
2018/3/20,2812.96
2018/3/21,2807.27
2018/3/22,2815
2018/3/23,2813.32
2018/3/26,2812.64
2018/3/27,2823.32
2018/3/28,2825.67
2018/3/29,2834.54
2018/3/30,2834.54
2018/4/2,2836.3
2018/4/3,2828.13
2018/4/4,2827.61
2018/4/5,2824.15
2018/4/6,2835.26
2018/4/9,2836.46
2018/4/10,2836.8
2018/4/11,2838.75
2018/4/12,2832.75
2018/4/13,2833.55
2018/4/16,2834.8
2018/4/17,2838.7
2018/4/18,2827.41
2018/4/19,2815.77
2018/4/20,2808.44
2018/4/23,2805.75
2018/4/24,2802.02
2018/4/25,2792.89
2018/4/26,2798.68
2018/4/27,2805.43
2018/4/30,2808.24
2018/5/1,2798.28
2018/5/2,2799.31
2018/5/3,2800.76
2018/5/4,2799.7
2018/5/7,2799.62
2018/5/8,2796.5
2018/5/9,2793.36
2018/5/10,2801.29
2018/5/11,2804.9
2018/5/14,2803.69
2018/5/15,2786.97
2018/5/16,2785.02
2018/5/17,2781.49
2018/5/18,2788
2018/5/21,2789.18
2018/5/22,2789.18
2018/5/23,2798.33
2018/5/24,2803.93
2018/5/25,2810.54
2018/5/29,2833.34
2018/5/30,2819.58
2018/5/31,2823.29
2018/6/1,2811.74
2018/6/4,2806.69
2018/6/5,2808.6
2018/6/6,2798.31
2018/6/7,2806.74
2018/6/8,2804.78
2018/6/11,2801.74
2018/6/12,2802.9
2018/6/13,2799.9
2018/6/14,2806.67
2018/6/15,2809.02
2018/6/18,2805.95
2018/6/19,2807.54
2018/6/20,2799.86
2018/6/21,2797.97
2018/6/22,2796.51
2018/6/25,2798.78
2018/6/26,2799.01
2018/6/27,2809.28
2018/6/28,2805.14
2018/6/29,2806.89
2018/7/2,2805.17
2018/7/3,2812.5
2018/7/5,2816.3
2018/7/6,2820.67
2018/7/9,2820.51
2018/7/10,2821.2
2018/7/11,2825.85
2018/7/12,2827.43
2018/7/13,2832.9
2018/7/16,2828.71
2018/7/17,2827.12
2018/7/18,2825.72
2018/7/19,2830.95
2018/7/20,2822.41
2018/7/23,2811.92
2018/7/24,2820.82
2018/7/25,2824.8
2018/7/26,2822.07
2018/7/27,2827.28
2018/7/30,2825.34
2018/7/31,2830.22
2018/8/1,2823.17
2018/8/2,2825.8
2018/8/3,2833.62
2018/8/6,2838.3
2018/8/7,2832.66
2018/8/8,2830.22
2018/8/9,2833.25
2018/8/10,2841.23
2018/8/13,2837.01
2018/8/14,2835.75
2018/8/15,2842.08
2018/8/16,2842.48
2018/8/17,2843.12
2018/8/20,2853.47
2018/8/21,2849.59
2018/8/22,2850.64
2018/8/23,2851.57
2018/8/24,2850.78
